time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,District
2009-02-02 09:00:00,31.0,15.8,40.0,,,,3.6,,,,,Huyện Bình Chánh
2009-02-02 12:00:00,26.2,22.1,78.0,,,150.0,13.0,,1010.1,,,Huyện Bình Chánh
2009-02-02 15:00:00,24.0,19.1,74.0,,,120.0,11.2,,,,,Huyện Bình Chánh
2009-02-02 18:00:00,23.0,21.1,89.0,,,,3.6,,1011.0,,,Huyện Bình Chánh
2009-02-02 21:00:00,23.0,22.0,94.0,,,,1.8,,,,,Huyện Bình Chánh
2009-02-03 00:00:00,22.3,22.0,98.0,,,340.0,3.6,,1012.4,,,Huyện Bình Chánh
2009-02-03 03:00:00,28.0,22.0,70.0,,,320.0,9.4,,,,,Huyện Bình Chánh
2009-02-03 06:00:00,32.4,20.3,49.0,,,320.0,11.2,,1011.2,,,Huyện Bình Chánh
2009-02-03 09:00:00,31.0,18.0,46.0,,,,3.6,,,,,Huyện Bình Chánh
2009-02-03 12:00:00,27.6,23.4,78.0,,,150.0,14.8,,1010.4,,,Huyện Bình Chánh
2009-02-03 15:00:00,24.6,21.1,81.0,,,150.0,9.4,,1012.3,,,Huyện Bình Chánh
2009-02-03 18:00:00,23.4,21.5,89.0,,,150.0,5.4,,1011.1,,,Huyện Bình Chánh
2009-02-03 21:00:00,21.0,21.0,100.0,,,30.0,3.6,,1010.4,,,Huyện Bình Chánh
2009-02-04 00:00:00,21.4,21.2,99.0,,,310.0,5.4,,1012.3,,,Huyện Bình Chánh
2009-02-04 03:00:00,26.3,22.4,79.0,,,330.0,7.6,,1014.0,,,Huyện Bình Chánh
2009-02-04 06:00:00,29.2,22.4,67.0,,,,5.4,,1010.5,,,Huyện Bình Chánh
2009-02-04 09:00:00,31.2,21.1,55.0,,,270.0,9.4,,1009.5,,,Huyện Bình Chánh
2009-02-04 12:00:00,24.3,22.0,87.0,,,160.0,18.4,,1010.8,,,Huyện Bình Chánh
2009-02-04 15:00:00,24.0,22.1,89.0,,,140.0,11.2,,1012.1,,,Huyện Bình Chánh
2009-02-04 18:00:00,23.4,22.0,92.0,,,140.0,9.4,,1011.6,,,Huyện Bình Chánh
2009-02-04 21:00:00,23.2,22.0,93.0,,,180.0,7.6,,1011.0,,,Huyện Bình Chánh
2009-02-05 00:00:00,23.6,22.0,91.0,,,170.0,3.6,,1012.4,,,Huyện Bình Chánh
2009-02-05 03:00:00,27.5,22.5,74.0,,,,3.6,,1013.5,,,Huyện Bình Chánh
2009-02-05 06:00:00,30.8,21.6,58.0,,,,5.4,,1010.6,,,Huyện Bình Chánh
2009-02-05 09:00:00,31.6,21.5,55.0,,,,5.4,,1008.5,,,Huyện Bình Chánh
2009-02-05 12:00:00,25.3,21.4,79.0,,,140.0,16.6,,1010.7,,,Huyện Bình Chánh
2009-02-05 15:00:00,24.3,20.4,79.0,,,110.0,9.4,,1012.4,,,Huyện Bình Chánh
2009-02-05 18:00:00,23.4,20.2,82.0,,,,5.4,,1011.8,,,Huyện Bình Chánh
2009-02-05 21:00:00,21.4,19.1,87.0,,,,1.8,,1011.2,,,Huyện Bình Chánh
2009-02-06 00:00:00,20.6,19.4,93.0,,,360.0,9.4,,1012.2,,,Huyện Bình Chánh
2009-02-06 03:00:00,27.6,18.6,58.0,,,,5.4,,1013.5,,,Huyện Bình Chánh
2009-02-06 06:00:00,31.2,17.1,43.0,,,150.0,7.6,,1010.7,,,Huyện Bình Chánh
2009-02-06 09:00:00,30.3,19.0,51.0,,,170.0,18.4,,1008.9,,,Huyện Bình Chánh
2009-02-06 12:00:00,24.2,20.1,78.0,,,160.0,18.4,,1010.2,,,Huyện Bình Chánh
2009-02-06 15:00:00,24.0,19.1,74.0,,,120.0,7.6,,1012.0,,,Huyện Bình Chánh
2009-02-06 18:00:00,22.0,19.0,83.0,,,140.0,3.6,,1011.1,,,Huyện Bình Chánh
2009-02-06 21:00:00,20.8,20.5,98.0,,,300.0,5.4,,1010.4,,,Huyện Bình Chánh
2009-02-07 00:00:00,19.5,19.0,97.0,,,350.0,7.6,,1011.8,,,Huyện Bình Chánh
2009-02-07 03:00:00,26.4,18.3,61.0,,,,5.4,,1013.4,,,Huyện Bình Chánh
2009-02-07 06:00:00,29.4,18.2,51.0,,,,5.4,,1011.0,,,Huyện Bình Chánh
2009-02-07 09:00:00,29.3,19.3,55.0,,,170.0,14.8,,1008.7,,,Huyện Bình Chánh
2009-02-07 12:00:00,24.6,20.3,77.0,,,150.0,18.4,,1010.5,,,Huyện Bình Chánh
2009-02-07 15:00:00,23.6,21.3,87.0,,,,5.4,,1012.4,,,Huyện Bình Chánh
2009-02-07 18:00:00,21.6,21.4,99.0,,,290.0,5.4,,1012.0,,,Huyện Bình Chánh
2009-02-07 21:00:00,19.4,19.1,98.0,,,310.0,3.6,,1011.4,,,Huyện Bình Chánh
2009-02-08 00:00:00,19.4,19.2,99.0,,,320.0,7.6,,1013.4,,,Huyện Bình Chánh
2009-02-08 03:00:00,26.4,20.3,69.0,,,,5.4,,1015.1,,,Huyện Bình Chánh
2009-02-08 06:00:00,32.4,17.5,41.0,,,240.0,7.6,,1012.7,,,Huyện Bình Chánh
2009-02-08 09:00:00,31.5,17.4,43.0,,,,5.4,,1009.9,,,Huyện Bình Chánh
2009-02-08 12:00:00,27.2,19.0,61.0,,,200.0,13.0,,1010.6,,,Huyện Bình Chánh
2009-02-08 15:00:00,25.2,20.0,73.0,,,140.0,16.6,,1012.3,,,Huyện Bình Chánh
2009-02-08 18:00:00,23.2,20.9,87.0,,,170.0,5.4,,1012.2,,,Huyện Bình Chánh
2009-02-08 21:00:00,21.3,20.1,93.0,,,310.0,3.6,,1011.1,,,Huyện Bình Chánh
2009-02-09 00:00:00,21.6,21.3,98.0,,,310.0,3.6,,1012.3,,,Huyện Bình Chánh
2009-02-09 03:00:00,27.0,21.3,71.0,,,10.0,9.4,,1013.3,,,Huyện Bình Chánh
2009-02-09 06:00:00,32.6,19.5,46.0,,,360.0,9.4,,1010.6,,,Huyện Bình Chánh
2009-02-09 09:00:00,33.6,17.3,38.0,,,360.0,9.4,,1008.5,,,Huyện Bình Chánh
2009-02-09 12:00:00,28.2,23.3,75.0,,,160.0,18.4,,1009.7,,,Huyện Bình Chánh
2009-02-09 15:00:00,26.4,21.4,74.0,,,150.0,16.6,,1011.6,,,Huyện Bình Chánh
2009-02-09 18:00:00,23.3,22.5,95.0,,,240.0,9.4,,1011.1,,,Huyện Bình Chánh
2009-02-09 21:00:00,23.0,22.2,95.0,,,250.0,9.4,,1010.2,,,Huyện Bình Chánh
2009-02-10 00:00:00,23.6,22.9,96.0,,,300.0,3.6,,1011.7,,,Huyện Bình Chánh
2009-02-10 03:00:00,27.6,23.4,78.0,,,280.0,7.6,,1013.2,,,Huyện Bình Chánh
2009-02-10 06:00:00,29.2,21.9,65.0,,,290.0,9.4,,1010.5,,,Huyện Bình Chánh
2009-02-10 09:00:00,29.4,24.1,73.0,,,310.0,11.2,,1008.5,,,Huyện Bình Chánh
2009-02-10 12:00:00,24.6,24.3,98.0,,,140.0,13.0,,1009.5,,,Huyện Bình Chánh
2009-02-10 15:00:00,23.3,23.0,98.0,,,340.0,11.2,,1011.5,,,Huyện Bình Chánh
2009-02-10 18:00:00,23.2,23.0,99.0,,,90.0,9.4,,1010.7,,,Huyện Bình Chánh
2009-02-10 21:00:00,23.0,23.0,100.0,,,330.0,1.8,,,,,Huyện Bình Chánh
2009-02-11 00:00:00,23.3,23.3,100.0,,,300.0,3.6,,1011.6,,,Huyện Bình Chánh
2009-02-11 03:00:00,26.5,24.2,87.0,,,,3.6,,1012.0,,,Huyện Bình Chánh
2009-02-11 06:00:00,30.4,22.3,62.0,,,,3.6,,1009.1,,,Huyện Bình Chánh
2009-02-11 09:00:00,27.4,24.3,83.0,,,150.0,13.0,,1008.2,,,Huyện Bình Chánh
2009-02-11 12:00:00,26.6,23.5,83.0,,,180.0,9.4,,1008.7,,,Huyện Bình Chánh
2009-02-11 15:00:00,24.6,23.4,93.0,,,,1.8,,1009.5,,,Huyện Bình Chánh
2009-02-11 18:00:00,24.0,23.7,98.0,,,320.0,3.6,,1009.6,,,Huyện Bình Chánh
2009-02-11 21:00:00,24.0,24.0,100.0,,,250.0,1.8,,1009.0,,,Huyện Bình Chánh
2009-02-12 00:00:00,24.0,23.3,96.0,,,10.0,1.8,,1009.6,,,Huyện Bình Chánh
2009-02-12 03:00:00,27.4,23.2,78.0,,,,5.4,,1011.0,,,Huyện Bình Chánh
2009-02-12 06:00:00,29.4,22.4,66.0,,,90.0,7.6,,1009.2,,,Huyện Bình Chánh
2009-02-12 09:00:00,29.3,21.5,63.0,,,150.0,9.4,,1007.4,,,Huyện Bình Chánh
2009-02-12 12:00:00,26.4,23.5,84.0,,,140.0,9.4,,1007.7,,,Huyện Bình Chánh
2009-02-12 15:00:00,25.3,22.0,82.0,,,130.0,7.6,,1009.4,,,Huyện Bình Chánh
2009-02-12 18:00:00,24.4,22.3,88.0,,,120.0,7.6,,1008.6,,,Huyện Bình Chánh
2009-02-12 21:00:00,23.2,23.2,100.0,,,120.0,7.6,,1007.8,,,Huyện Bình Chánh
2009-02-13 00:00:00,24.4,23.4,94.0,,,,3.6,,1009.5,,,Huyện Bình Chánh
2009-02-13 03:00:00,27.3,23.5,80.0,,,140.0,9.4,,1010.5,,,Huyện Bình Chánh
2009-02-13 06:00:00,28.8,22.8,70.0,,,,5.4,,1008.3,,,Huyện Bình Chánh
2009-02-13 09:00:00,28.6,24.4,78.0,,,160.0,13.0,,1006.1,,,Huyện Bình Chánh
2009-02-13 12:00:00,26.4,24.3,88.0,,,160.0,13.0,,1006.4,,,Huyện Bình Chánh
2009-02-13 15:00:00,25.4,23.3,88.0,,,160.0,14.8,,1008.6,,,Huyện Bình Chánh
2009-02-13 18:00:00,24.3,24.1,99.0,,,180.0,9.4,,1008.4,,,Huyện Bình Chánh
2009-02-13 21:00:00,24.2,24.0,99.0,,,170.0,7.6,,1007.6,,,Huyện Bình Chánh
2009-02-14 00:00:00,24.6,23.9,96.0,,,,5.4,,1008.6,,,Huyện Bình Chánh
2009-02-14 03:00:00,28.6,23.3,73.0,,,,3.6,,1009.8,,,Huyện Bình Chánh
2009-02-14 06:00:00,32.4,23.1,58.0,,,260.0,7.6,,1007.2,,,Huyện Bình Chánh
2009-02-14 09:00:00,28.3,23.2,74.0,,,180.0,13.0,,1005.0,,,Huyện Bình Chánh
2009-02-14 12:00:00,26.7,21.2,72.0,,,170.0,14.8,,1006.9,,,Huyện Bình Chánh
2009-02-14 15:00:00,26.0,25.1,95.0,,,140.0,9.4,,1008.0,,,Huyện Bình Chánh
2009-02-14 18:00:00,26.0,25.5,97.0,,,180.0,14.8,,1007.7,,,Huyện Bình Chánh
2009-02-14 21:00:00,26.0,24.2,90.0,,,,3.6,,1008.1,,,Huyện Bình Chánh
2009-02-15 00:00:00,25.4,25.1,98.0,,,100.0,7.6,,1009.7,,,Huyện Bình Chánh
2009-02-15 03:00:00,28.4,24.0,77.0,,,140.0,7.6,,1010.5,,,Huyện Bình Chánh
2009-02-15 06:00:00,31.4,24.3,66.0,,,140.0,11.2,,1008.2,,,Huyện Bình Chánh
2009-02-15 09:00:00,31.2,24.1,66.0,,,160.0,13.0,,1006.0,,,Huyện Bình Chánh
2009-02-15 12:00:00,26.9,23.6,82.0,,,140.0,14.8,,1007.7,,,Huyện Bình Chánh
2009-02-15 15:00:00,26.2,24.1,88.0,,,120.0,13.0,,1010.8,,,Huyện Bình Chánh
2009-02-15 18:00:00,26.0,24.0,89.0,,,140.0,7.6,,1010.5,,,Huyện Bình Chánh
2009-02-15 21:00:00,24.2,23.9,98.0,,,140.0,7.6,,1009.5,,,Huyện Bình Chánh
2009-02-16 00:00:00,24.3,24.1,99.0,,,,5.4,,1010.8,,,Huyện Bình Chánh
2009-02-16 03:00:00,29.4,23.1,69.0,,,160.0,9.4,,1011.9,,,Huyện Bình Chánh
2009-02-16 06:00:00,32.6,22.7,56.0,,,110.0,7.6,,1009.3,,,Huyện Bình Chánh
2009-02-16 09:00:00,33.0,23.1,56.0,,,170.0,16.6,,1007.9,,,Huyện Bình Chánh
2009-02-16 12:00:00,27.3,22.9,77.0,,,140.0,18.4,,1009.2,,,Huyện Bình Chánh
2009-02-16 15:00:00,26.2,23.1,83.0,,,130.0,13.0,,1011.1,,,Huyện Bình Chánh
2009-02-16 18:00:00,26.2,23.1,83.0,,,130.0,13.0,,1010.4,,,Huyện Bình Chánh
2009-02-16 21:00:00,25.2,23.4,90.0,,,140.0,13.0,,1010.0,,,Huyện Bình Chánh
2009-02-17 00:00:00,25.7,23.4,87.0,,,140.0,9.4,,1011.3,,,Huyện Bình Chánh
2009-02-17 03:00:00,29.6,22.3,65.0,,,90.0,18.4,,1012.6,,,Huyện Bình Chánh
2009-02-17 06:00:00,32.6,22.4,55.0,,,350.0,7.6,,1009.6,,,Huyện Bình Chánh
2009-02-17 09:00:00,33.6,21.1,48.0,,,330.0,11.2,,1007.5,,,Huyện Bình Chánh
2009-02-17 12:00:00,27.2,23.4,80.0,,,150.0,14.8,,1008.7,,,Huyện Bình Chánh
2009-02-17 15:00:00,26.3,23.4,84.0,,,150.0,13.0,,1009.9,,,Huyện Bình Chánh
2009-02-17 18:00:00,26.2,23.5,85.0,,,160.0,9.4,,1009.5,,,Huyện Bình Chánh
2009-02-17 21:00:00,23.2,23.0,99.0,,,280.0,3.6,,1009.1,,,Huyện Bình Chánh
2009-02-18 00:00:00,23.8,23.0,95.0,,,340.0,9.4,,1010.7,,,Huyện Bình Chánh
2009-02-18 03:00:00,29.6,23.1,68.0,,,350.0,7.6,,1010.9,,,Huyện Bình Chánh
2009-02-18 06:00:00,32.6,22.4,55.0,,,340.0,9.4,,1008.2,,,Huyện Bình Chánh
2009-02-18 09:00:00,32.8,23.5,58.0,,,160.0,22.3,,1006.6,,,Huyện Bình Chánh
2009-02-18 12:00:00,29.6,23.3,69.0,,,130.0,20.5,,1007.6,,,Huyện Bình Chánh
2009-02-18 15:00:00,27.8,23.4,77.0,,,120.0,16.6,,1008.6,,,Huyện Bình Chánh
2009-02-18 18:00:00,26.0,24.0,89.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2009-02-18 21:00:00,26.0,23.5,86.0,,,110.0,14.8,,1008.6,,,Huyện Bình Chánh
2009-02-19 00:00:00,24.4,23.0,92.0,,,90.0,14.8,,1010.0,,,Huyện Bình Chánh
2009-02-19 03:00:00,31.0,22.1,59.0,,,90.0,16.6,,,,,Huyện Bình Chánh
2009-02-19 06:00:00,34.3,21.4,47.0,,,90.0,13.0,,1008.6,,,Huyện Bình Chánh
2009-02-19 09:00:00,34.0,21.1,47.0,,,180.0,14.8,,,,,Huyện Bình Chánh
2009-02-19 12:00:00,29.6,22.3,65.0,,,160.0,11.2,,1007.7,,,Huyện Bình Chánh
2009-02-19 15:00:00,26.0,22.1,79.0,,,170.0,11.2,,,,,Huyện Bình Chánh
2009-02-19 18:00:00,26.0,22.1,79.0,,,150.0,9.4,,,,,Huyện Bình Chánh
2009-02-19 21:00:00,25.0,21.9,83.0,,,110.0,7.6,,,,,Huyện Bình Chánh
2009-02-20 00:00:00,23.4,23.1,98.0,,,40.0,5.4,,1011.6,,,Huyện Bình Chánh
2009-02-20 03:00:00,30.0,23.0,66.0,,,30.0,13.0,,,,,Huyện Bình Chánh
2009-02-20 06:00:00,33.6,22.4,52.0,,,,5.4,,1010.6,,,Huyện Bình Chánh
2009-02-20 09:00:00,33.0,23.1,56.0,,,170.0,18.4,,,,,Huyện Bình Chánh
2009-02-20 12:00:00,29.5,23.5,70.0,,,150.0,16.6,,1009.2,,,Huyện Bình Chánh
2009-02-20 15:00:00,27.0,22.0,74.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2009-02-20 18:00:00,26.0,23.5,86.0,,,40.0,7.6,,1011.0,,,Huyện Bình Chánh
2009-02-20 21:00:00,23.0,23.0,100.0,,,50.0,7.6,,,,,Huyện Bình Chánh
2009-02-21 00:00:00,24.2,24.0,99.0,,,10.0,3.6,,1010.6,,,Huyện Bình Chánh
2009-02-21 03:00:00,32.0,20.0,49.0,,,70.0,16.6,,,,,Huyện Bình Chánh
2009-02-21 06:00:00,36.0,19.5,38.0,,,90.0,14.8,,1008.2,,,Huyện Bình Chánh
2009-02-21 09:00:00,33.0,20.9,49.0,,,180.0,16.6,,,,,Huyện Bình Chánh
2009-02-21 12:00:00,29.4,21.4,62.0,,,130.0,18.4,,1007.9,,,Huyện Bình Chánh
2009-02-21 15:00:00,27.0,22.0,74.0,,,120.0,13.0,,,,,Huyện Bình Chánh
2009-02-21 18:00:00,26.2,22.3,79.0,,,110.0,9.4,,1009.1,,,Huyện Bình Chánh
2009-02-21 21:00:00,24.0,22.1,89.0,,,90.0,9.4,,,,,Huyện Bình Chánh
2009-02-22 00:00:00,24.5,23.5,94.0,,,50.0,5.4,,1009.0,,,Huyện Bình Chánh
2009-02-22 03:00:00,31.0,20.9,55.0,,,80.0,14.8,,,,,Huyện Bình Chánh
2009-02-22 06:00:00,33.4,20.9,48.0,,,110.0,11.2,,1007.6,,,Huyện Bình Chánh
2009-02-22 09:00:00,32.0,22.1,56.0,,,160.0,18.4,,,,,Huyện Bình Chánh
2009-02-22 12:00:00,28.6,22.4,69.0,,,150.0,16.6,,1006.6,,,Huyện Bình Chánh
2009-02-22 15:00:00,26.0,23.1,84.0,,,150.0,9.4,,,,,Huyện Bình Chánh
2009-02-22 18:00:00,26.6,23.5,83.0,,,160.0,11.2,,1009.2,,,Huyện Bình Chánh
2009-02-22 21:00:00,25.0,23.1,89.0,,,130.0,7.6,,,,,Huyện Bình Chánh
2009-02-23 00:00:00,24.6,23.9,96.0,,,,5.4,,1010.0,,,Huyện Bình Chánh
2009-02-23 03:00:00,30.0,23.0,66.0,,,90.0,7.6,,,,,Huyện Bình Chánh
2009-02-23 06:00:00,34.2,22.3,50.0,,,,5.4,,1007.2,,,Huyện Bình Chánh
2009-02-23 09:00:00,32.0,23.0,59.0,,,180.0,24.1,,,,,Huyện Bình Chánh
2009-02-23 12:00:00,27.3,23.1,78.0,,,160.0,16.6,,1008.7,,,Huyện Bình Chánh
2009-02-23 15:00:00,27.0,23.0,79.0,,,140.0,14.8,,,,,Huyện Bình Chánh
2009-02-23 18:00:00,26.4,22.9,81.0,,,120.0,9.4,,1008.5,,,Huyện Bình Chánh
2009-02-23 21:00:00,25.0,23.1,89.0,,,130.0,11.2,,,,,Huyện Bình Chánh
2009-02-24 00:00:00,25.6,23.7,89.0,,,120.0,9.4,,1009.5,,,Huyện Bình Chánh
2009-02-24 03:00:00,31.0,20.9,55.0,,,110.0,18.4,,,,,Huyện Bình Chánh
2009-02-24 06:00:00,34.6,21.3,46.0,,,100.0,11.2,,1008.8,,,Huyện Bình Chánh
2009-02-24 09:00:00,31.0,22.9,62.0,,,150.0,24.1,,,,,Huyện Bình Chánh
2009-02-24 12:00:00,28.3,23.2,74.0,,,140.0,20.5,,1007.8,,,Huyện Bình Chánh
2009-02-24 15:00:00,26.0,23.1,84.0,,,130.0,13.0,,,,,Huyện Bình Chánh
2009-02-24 18:00:00,26.3,23.0,82.0,,,130.0,7.6,,1009.8,,,Huyện Bình Chánh
2009-02-24 21:00:00,25.2,23.4,90.0,,,120.0,14.8,,1008.5,,,Huyện Bình Chánh
2009-02-25 00:00:00,26.2,23.7,86.0,,,110.0,13.0,,1009.7,,,Huyện Bình Chánh
2009-02-25 03:00:00,31.6,22.3,58.0,,,120.0,18.4,,1010.7,,,Huyện Bình Chánh
2009-02-25 06:00:00,34.6,20.6,44.0,,,80.0,13.0,,1007.9,,,Huyện Bình Chánh
2009-02-25 09:00:00,32.7,21.6,52.0,,,190.0,22.3,,1006.9,,,Huyện Bình Chánh
2009-02-25 12:00:00,27.2,23.0,78.0,,,170.0,13.0,,1007.9,,,Huyện Bình Chánh
2009-02-25 15:00:00,26.4,23.3,83.0,,,150.0,16.6,,1009.8,,,Huyện Bình Chánh
2009-02-25 18:00:00,26.0,24.2,90.0,,,150.0,18.4,,1009.2,,,Huyện Bình Chánh
2009-02-25 21:00:00,25.8,23.3,86.0,,,120.0,11.2,,1008.0,,,Huyện Bình Chánh
2009-02-26 00:00:00,26.9,24.0,84.0,,,110.0,11.2,,1009.6,,,Huyện Bình Chánh
2009-02-26 03:00:00,30.9,21.4,57.0,,,80.0,14.8,,1011.6,,,Huyện Bình Chánh
2009-02-26 06:00:00,33.5,20.3,46.0,,,60.0,9.4,,1008.0,,,Huyện Bình Chánh
2009-02-26 09:00:00,33.2,22.0,52.0,,,150.0,20.5,,1006.0,,,Huyện Bình Chánh
2009-02-26 12:00:00,29.3,23.3,70.0,,,170.0,16.6,,1007.7,,,Huyện Bình Chánh
2009-02-26 15:00:00,27.4,22.4,74.0,,,130.0,16.6,,1009.0,,,Huyện Bình Chánh
2009-02-26 18:00:00,27.2,22.2,74.0,,,130.0,11.2,,1008.3,,,Huyện Bình Chánh
2009-02-26 21:00:00,24.4,23.2,93.0,,,170.0,11.2,,1007.4,,,Huyện Bình Chánh
2009-02-27 00:00:00,25.0,24.0,94.0,,,360.0,9.4,,,,,Huyện Bình Chánh
2009-02-27 03:00:00,29.0,23.0,70.0,,,40.0,7.6,,,,,Huyện Bình Chánh
2009-02-27 06:00:00,34.0,21.1,47.0,,,80.0,9.4,,,,,Huyện Bình Chánh
2009-02-27 09:00:00,31.0,22.1,59.0,,,150.0,18.4,,,,,Huyện Bình Chánh
2009-02-27 12:00:00,26.0,25.0,94.0,,,280.0,5.4,,,,,Huyện Bình Chánh
2009-02-27 15:00:00,26.0,24.0,89.0,,,310.0,7.6,,,,,Huyện Bình Chánh
2009-02-27 18:00:00,24.0,24.0,100.0,,,310.0,5.4,,,,,Huyện Bình Chánh
2009-02-27 21:00:00,24.0,24.0,100.0,,,360.0,3.6,,,,,Huyện Bình Chánh
2009-02-28 00:00:00,24.3,24.1,99.0,,,30.0,3.6,,1009.6,,,Huyện Bình Chánh
2009-02-28 03:00:00,29.3,24.2,74.0,,,,5.4,,1010.8,,,Huyện Bình Chánh
2009-02-28 06:00:00,32.8,23.5,58.0,,,,5.4,,1008.8,,,Huyện Bình Chánh
2009-02-28 09:00:00,24.4,23.4,94.0,,,70.0,20.5,,1007.6,,,Huyện Bình Chánh
2009-02-28 12:00:00,24.5,23.5,94.0,,,60.0,7.6,,1008.4,,,Huyện Bình Chánh
2009-02-28 15:00:00,24.3,24.0,98.0,,,,3.6,,1009.7,,,Huyện Bình Chánh
2009-02-28 18:00:00,24.0,23.3,96.0,,,300.0,3.6,,1008.9,,,Huyện Bình Chánh
2009-02-28 21:00:00,23.0,23.0,100.0,,,30.0,3.6,,,,,Huyện Bình Chánh
2009-03-01 00:00:00,23.6,23.3,98.0,,,,1.8,,1009.2,,,Huyện Bình Chánh
2009-03-01 03:00:00,29.0,22.0,66.0,,,50.0,11.2,,,,,Huyện Bình Chánh
2009-03-01 06:00:00,32.0,20.9,52.0,,,20.0,9.4,,,,,Huyện Bình Chánh
2009-03-01 09:00:00,28.7,22.9,71.0,,,170.0,20.5,,1007.7,,,Huyện Bình Chánh
2009-03-01 12:00:00,28.2,21.2,66.0,,,130.0,16.6,,1008.4,,,Huyện Bình Chánh
2009-03-01 15:00:00,27.3,21.1,69.0,,,110.0,13.0,,1009.7,,,Huyện Bình Chánh
2009-03-01 18:00:00,26.2,21.4,75.0,,,60.0,5.4,,1009.0,,,Huyện Bình Chánh
2009-03-01 21:00:00,22.4,22.1,98.0,,,100.0,3.6,,1008.1,,,Huyện Bình Chánh
2009-03-02 00:00:00,23.6,22.4,93.0,,,350.0,1.8,,1010.0,,,Huyện Bình Chánh
2009-03-02 03:00:00,31.6,21.5,55.0,,,90.0,16.6,,1011.6,,,Huyện Bình Chánh
2009-03-02 06:00:00,34.6,19.8,42.0,,,80.0,22.3,,1008.6,,,Huyện Bình Chánh
2009-03-02 09:00:00,33.2,22.0,52.0,,,100.0,14.8,,1006.5,,,Huyện Bình Chánh
2009-03-02 12:00:00,29.0,22.0,66.0,,,120.0,22.3,,1008.0,,,Huyện Bình Chánh
2009-03-02 15:00:00,,,,,,,,,,,,Huyện Bình Chánh
2009-03-02 18:00:00,,,,,,,,,,,,Huyện Bình Chánh
2009-03-02 21:00:00,24.3,22.0,87.0,,,60.0,3.6,,1009.0,,,Huyện Bình Chánh
2009-03-03 00:00:00,24.2,23.2,94.0,,,,3.6,,1010.4,,,Huyện Bình Chánh
2009-03-03 03:00:00,32.3,19.2,46.0,,,90.0,14.8,,1011.2,,,Huyện Bình Chánh
2009-03-03 06:00:00,34.4,21.5,47.0,,,100.0,14.8,,1007.7,,,Huyện Bình Chánh
2009-03-03 09:00:00,31.3,22.3,59.0,,,280.0,7.6,,1006.0,,,Huyện Bình Chánh
2009-03-03 12:00:00,29.8,22.5,65.0,,,120.0,18.4,,1007.9,,,Huyện Bình Chánh
2009-03-03 15:00:00,28.4,22.9,72.0,,,110.0,13.0,,1009.8,,,Huyện Bình Chánh
2009-03-03 18:00:00,27.5,22.9,76.0,,,120.0,9.4,,1009.5,,,Huyện Bình Chánh
2009-03-03 21:00:00,26.4,24.3,88.0,,,,0.0,,1008.4,,,Huyện Bình Chánh
2009-03-04 00:00:00,26.7,24.4,87.0,,,,1.8,,1009.4,,,Huyện Bình Chánh
2009-03-04 03:00:00,31.6,23.7,63.0,,,30.0,7.6,,1010.1,,,Huyện Bình Chánh
2009-03-04 06:00:00,32.1,22.2,56.0,,,,3.6,,1007.8,,,Huyện Bình Chánh
2009-03-04 09:00:00,27.4,24.3,83.0,,,140.0,7.6,,1006.0,,,Huyện Bình Chánh
2009-03-04 12:00:00,27.6,24.5,83.0,,,150.0,16.6,,1007.8,,,Huyện Bình Chánh
2009-03-04 15:00:00,26.4,24.3,88.0,,,90.0,9.4,,1010.4,,,Huyện Bình Chánh
2009-03-04 18:00:00,26.2,24.2,89.0,,,110.0,11.2,,1009.4,,,Huyện Bình Chánh
2009-03-04 21:00:00,26.0,24.0,89.0,,,110.0,9.4,,1008.4,,,Huyện Bình Chánh
2009-03-05 00:00:00,26.6,24.6,89.0,,,130.0,7.6,,1009.7,,,Huyện Bình Chánh
2009-03-05 03:00:00,29.4,24.3,74.0,,,120.0,14.8,,1010.7,,,Huyện Bình Chánh
2009-03-05 06:00:00,32.6,23.3,58.0,,,130.0,14.8,,1008.1,,,Huyện Bình Chánh
2009-03-05 09:00:00,32.5,23.7,60.0,,,160.0,14.8,,1005.1,,,Huyện Bình Chánh
2009-03-05 12:00:00,28.1,23.3,75.0,,,140.0,16.6,,1007.5,,,Huyện Bình Chánh
2009-03-05 15:00:00,27.2,25.2,89.0,,,140.0,14.8,,1009.9,,,Huyện Bình Chánh
2009-03-05 18:00:00,26.4,25.4,94.0,,,150.0,9.4,,1009.2,,,Huyện Bình Chánh
2009-03-05 21:00:00,26.5,24.9,91.0,,,140.0,5.4,,1008.9,,,Huyện Bình Chánh
2009-03-06 00:00:00,26.6,25.7,95.0,,,30.0,1.8,,1010.9,,,Huyện Bình Chánh
2009-03-06 03:00:00,31.9,22.6,58.0,,,140.0,11.2,,1012.7,,,Huyện Bình Chánh
2009-03-06 06:00:00,34.5,22.2,49.0,,,150.0,7.6,,1009.7,,,Huyện Bình Chánh
2009-03-06 09:00:00,33.4,24.3,59.0,,,150.0,18.4,,1006.6,,,Huyện Bình Chánh
2009-03-06 12:00:00,28.4,24.0,77.0,,,150.0,14.8,,1007.8,,,Huyện Bình Chánh
2009-03-06 15:00:00,27.3,24.2,83.0,,,120.0,13.0,,1009.9,,,Huyện Bình Chánh
